Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,w,Not defined,POINT,1647.300,1647.300,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,49419,49419,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,c,Not defined,POINT,1679.033,1679.033,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,50371,50371,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1683.367,1683.367,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,50501,50501,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,q,Not defined,POINT,1684.033,1684.033,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,50521,50521,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,g,Not defined,POINT,1684.867,1684.867,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,50546,50546,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,v,Not defined,POINT,1691.367,1691.367,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,50741,50741,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1709.933,1709.933,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,51298,51298,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,i,Not defined,POINT,1711.333,1711.333,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,51340,51340,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,w,Not defined,POINT,1712.467,1712.467,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,51374,51374,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,c,Not defined,POINT,1760.233,1760.233,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,52807,52807,,,,
