Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1514.267,1514.267,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,45428,45428,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,i,Not defined,POINT,1518.300,1518.300,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,45549,45549,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,w,Not defined,POINT,1520.000,1520.000,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,45600,45600,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,c,Not defined,POINT,1522.300,1522.300,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,45669,45669,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1551.633,1551.633,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,46549,46549,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,i,Not defined,POINT,1554.733,1554.733,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,46642,46642,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,w,Not defined,POINT,1558.900,1558.900,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,46767,46767,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,c,Not defined,POINT,1562.600,1562.600,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,46878,46878,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1583.633,1583.633,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,47509,47509,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,q,Not defined,POINT,1585.033,1585.033,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,47551,47551,,,,
